selection_scope,outer_fold,comparison_name,model_type,p,tuning_mode,tuning_metric,trial_number,n_trials_planned,tuning_score,best_tuning_score_so_far,model_params
outer_fold_0,0,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,6,20,0.585,0.5975,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
outer_fold_0,0,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,7,20,0.5933,0.5975,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
outer_fold_0,0,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,8,20,0.5588,0.5975,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
outer_fold_0,0,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,9,20,0.5916,0.5975,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
outer_fold_0,0,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,10,20,0.6001,0.6001,"{'learning_rate': 0.0116, 'max_depth': 5, 'n_estimators': 600, 'subsample': 0.509}"
outer_fold_0,0,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,11,20,0.5976,0.6001,"{'learning_rate': 0.0111, 'max_depth': 5, 'n_estimators': 600, 'subsample': 0.509}"
outer_fold_0,0,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,12,20,0.5982,0.6001,"{'learning_rate': 0.0107, 'max_depth': 5, 'n_estimators': 600, 'subsample': 0.502}"
outer_fold_0,0,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,13,20,0.5984,0.6001,"{'learning_rate': 0.0217, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.505}"
outer_fold_0,0,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,14,20,0.5938,0.6001,"{'learning_rate': 0.0274, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.572}"
outer_fold_0,0,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,15,20,0.58,0.6001,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.826}"
outer_fold_0,0,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,16,20,0.5984,0.6001,"{'learning_rate': 0.0209, 'max_depth': 6, 'n_estimators': 500, 'subsample': 0.548}"
outer_fold_0,0,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,17,20,0.5797,0.6001,"{'learning_rate': 0.144, 'max_depth': 6, 'n_estimators': 550, 'subsample': 0.64}"
outer_fold_0,0,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,18,20,0.5952,0.6001,"{'learning_rate': 0.00594, 'max_depth': 6, 'n_estimators': 450, 'subsample': 0.556}"
outer_fold_0,0,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,xgboost,42,nested,spearman,19,20,0.5944,0.6001,"{'learning_rate': 0.0462, 'max_depth': 7, 'n_estimators': 600, 'subsample': 0.652}"
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,0,20,0.5424,0.5424,{'alpha': 0.0419}
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,1,20,0.5415,0.5424,{'alpha': 452.0}
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,2,20,0.5428,0.5428,{'alpha': 13.3}
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,3,20,0.5424,0.5428,{'alpha': 1.55}
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,4,20,0.5424,0.5428,{'alpha': 0.00124}
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,5,20,0.5424,0.5428,{'alpha': 0.00124}
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,6,20,0.5424,0.5428,{'alpha': 0.000255}
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,7,20,0.5421,0.5428,{'alpha': 116.0}
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,8,20,0.5424,0.5428,{'alpha': 1.61}
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,9,20,0.5426,0.5428,{'alpha': 9.05}
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,10,20,0.5424,0.5428,{'alpha': 0.0176}
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,11,20,0.5425,0.5428,{'alpha': 22.0}
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,12,20,0.5427,0.5428,{'alpha': 7.46}
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,13,20,0.5424,0.5428,{'alpha': 0.208}
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,14,20,0.5426,0.5428,{'alpha': 20.4}
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,15,20,0.5424,0.5428,{'alpha': 1.8}
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,16,20,0.5418,0.5428,{'alpha': 529.0}
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,17,20,0.5422,0.5428,{'alpha': 109.0}
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,18,20,0.5424,0.5428,{'alpha': 0.29}
outer_fold_1,1,6predictor_pr,ridge,6,nested,spearman,19,20,0.5426,0.5428,{'alpha': 5.28}
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,0,20,0.458,0.458,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,1,20,0.4859,0.4859,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,2,20,0.4792,0.4859,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,3,20,0.5192,0.5192,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,4,20,0.5059,0.5192,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,5,20,0.5135,0.5192,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,6,20,0.499,0.5192,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,7,20,0.5109,0.5192,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,8,20,0.4409,0.5192,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,9,20,0.511,0.5192,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,10,20,0.5124,0.5192,"{'learning_rate': 0.00819, 'max_depth': 4, 'n_estimators': 600, 'subsample': 0.509}"
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,11,20,0.5193,0.5193,"{'learning_rate': 0.00429, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.64}"
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,12,20,0.5186,0.5193,"{'learning_rate': 0.00305, 'max_depth': 4, 'n_estimators': 600, 'subsample': 0.571}"
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,13,20,0.5151,0.5193,"{'learning_rate': 0.00283, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.62}"
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,14,20,0.5075,0.5193,"{'learning_rate': 0.0161, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.505}"
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,15,20,0.518,0.5193,"{'learning_rate': 0.00679, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.826}"
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,16,20,0.5097,0.5193,"{'learning_rate': 0.00211, 'max_depth': 5, 'n_estimators': 550, 'subsample': 0.671}"
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,17,20,0.5222,0.5222,"{'learning_rate': 0.0049, 'max_depth': 3, 'n_estimators': 450, 'subsample': 0.564}"
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,18,20,0.5062,0.5222,"{'learning_rate': 0.00592, 'max_depth': 6, 'n_estimators': 450, 'subsample': 0.55}"
outer_fold_1,1,6predictor_pr,xgboost,6,nested,spearman,19,20,0.4854,0.5222,"{'learning_rate': 0.0212, 'max_depth': 4, 'n_estimators': 450, 'subsample': 0.708}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,0,20,0.5267,0.5267,{'alpha': 0.0419}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,1,20,0.5373,0.5373,{'alpha': 452.0}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,2,20,0.5312,0.5373,{'alpha': 13.3}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,3,20,0.5273,0.5373,{'alpha': 1.55}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,4,20,0.5267,0.5373,{'alpha': 0.00124}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,5,20,0.5267,0.5373,{'alpha': 0.00124}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,6,20,0.5267,0.5373,{'alpha': 0.000255}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,7,20,0.5364,0.5373,{'alpha': 116.0}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,8,20,0.5273,0.5373,{'alpha': 1.61}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,9,20,0.5304,0.5373,{'alpha': 9.05}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,10,20,0.535,0.5373,{'alpha': 719.0}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,11,20,0.5367,0.5373,{'alpha': 515.0}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,12,20,0.5357,0.5373,{'alpha': 612.0}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,13,20,0.5345,0.5373,{'alpha': 50.0}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,14,20,0.5266,0.5373,{'alpha': 0.0625}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,15,20,0.5364,0.5373,{'alpha': 124.0}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,16,20,0.5343,0.5373,{'alpha': 806.0}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,17,20,0.5309,0.5373,{'alpha': 11.0}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,18,20,0.5267,0.5373,{'alpha': 0.29}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,ridge,20,nested,spearman,19,20,0.535,0.5373,{'alpha': 59.3}
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,0,20,0.453,0.453,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,1,20,0.4816,0.4816,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,2,20,0.4656,0.4816,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,3,20,0.5157,0.5157,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,4,20,0.5043,0.5157,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,5,20,0.5132,0.5157,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,6,20,0.49,0.5157,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,7,20,0.5122,0.5157,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,8,20,0.4287,0.5157,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,9,20,0.5071,0.5157,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,10,20,0.5079,0.5157,"{'learning_rate': 0.00819, 'max_depth': 4, 'n_estimators': 600, 'subsample': 0.509}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,11,20,0.5169,0.5169,"{'learning_rate': 0.00429, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.64}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,12,20,0.5138,0.5169,"{'learning_rate': 0.00305, 'max_depth': 4, 'n_estimators': 600, 'subsample': 0.571}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,13,20,0.5136,0.5169,"{'learning_rate': 0.00283, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.62}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,14,20,0.5068,0.5169,"{'learning_rate': 0.0161, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.505}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,15,20,0.5143,0.5169,"{'learning_rate': 0.00679, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.826}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,16,20,0.5048,0.5169,"{'learning_rate': 0.00211, 'max_depth': 5, 'n_estimators': 550, 'subsample': 0.671}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,17,20,0.5214,0.5214,"{'learning_rate': 0.0049, 'max_depth': 3, 'n_estimators': 450, 'subsample': 0.564}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,18,20,0.5037,0.5214,"{'learning_rate': 0.00592, 'max_depth': 6, 'n_estimators': 450, 'subsample': 0.55}"
outer_fold_1,1,6predictor_pr_plus_hxnx_hierarchical_tminus1_pr,xgboost,20,nested,spearman,19,20,0.4876,0.5214,"{'learning_rate': 0.0212, 'max_depth': 4, 'n_estimators': 450, 'subsample': 0.708}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,0,20,0.5305,0.5305,{'alpha': 0.0419}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,1,20,0.5444,0.5444,{'alpha': 452.0}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,2,20,0.5349,0.5444,{'alpha': 13.3}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,3,20,0.5313,0.5444,{'alpha': 1.55}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,4,20,0.5305,0.5444,{'alpha': 0.00124}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,5,20,0.5305,0.5444,{'alpha': 0.00124}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,6,20,0.5305,0.5444,{'alpha': 0.000255}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,7,20,0.5402,0.5444,{'alpha': 116.0}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,8,20,0.5313,0.5444,{'alpha': 1.61}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,9,20,0.5337,0.5444,{'alpha': 9.05}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,10,20,0.5449,0.5449,{'alpha': 719.0}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,11,20,0.544,0.5449,{'alpha': 339.0}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,12,20,0.5447,0.5449,{'alpha': 612.0}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,13,20,0.5375,0.5449,{'alpha': 42.8}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,14,20,0.5441,0.5449,{'alpha': 865.0}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,15,20,0.5304,0.5449,{'alpha': 0.0255}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,16,20,0.5372,0.5449,{'alpha': 35.8}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,17,20,0.5305,0.5449,{'alpha': 0.353}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,18,20,0.5406,0.5449,{'alpha': 131.0}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,ridge,29,nested,spearman,19,20,0.5318,0.5449,{'alpha': 3.21}
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,0,20,0.4563,0.4563,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,1,20,0.5222,0.5222,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,2,20,0.491,0.5222,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,3,20,0.5273,0.5273,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,4,20,0.5098,0.5273,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,5,20,0.5292,0.5292,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,6,20,0.5017,0.5292,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,7,20,0.5086,0.5292,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,8,20,0.4381,0.5292,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,9,20,0.507,0.5292,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,10,20,0.5121,0.5292,"{'learning_rate': 0.00837, 'max_depth': 4, 'n_estimators': 550, 'subsample': 0.509}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,11,20,0.529,0.5292,"{'learning_rate': 0.00429, 'max_depth': 3, 'n_estimators': 600, 'subsample': 0.64}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,12,20,0.5214,0.5292,"{'learning_rate': 0.00513, 'max_depth': 4, 'n_estimators': 600, 'subsample': 0.678}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,13,20,0.5214,0.5292,"{'learning_rate': 0.0195, 'max_depth': 2, 'n_estimators': 500, 'subsample': 0.813}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,14,20,0.5302,0.5302,"{'learning_rate': 0.00512, 'max_depth': 3, 'n_estimators': 450, 'subsample': 0.607}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,15,20,0.5158,0.5302,"{'learning_rate': 0.00907, 'max_depth': 4, 'n_estimators': 450, 'subsample': 0.543}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,16,20,0.5165,0.5302,"{'learning_rate': 0.00188, 'max_depth': 5, 'n_estimators': 450, 'subsample': 0.727}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,17,20,0.5135,0.5302,"{'learning_rate': 0.0196, 'max_depth': 3, 'n_estimators': 350, 'subsample': 0.6}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,18,20,0.5299,0.5302,"{'learning_rate': 0.00594, 'max_depth': 2, 'n_estimators': 450, 'subsample': 0.677}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_hxnx_hierarchical_tminus1_pr,xgboost,29,nested,spearman,19,20,0.4341,0.5302,"{'learning_rate': 0.131, 'max_depth': 4, 'n_estimators': 500, 'subsample': 0.78}"
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,0,20,0.5388,0.5388,{'alpha': 0.0419}
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,1,20,0.5487,0.5487,{'alpha': 452.0}
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,2,20,0.5449,0.5487,{'alpha': 13.3}
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,3,20,0.5407,0.5487,{'alpha': 1.55}
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,4,20,0.5388,0.5487,{'alpha': 0.00124}
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,5,20,0.5388,0.5487,{'alpha': 0.00124}
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,6,20,0.5388,0.5487,{'alpha': 0.000255}
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,7,20,0.5485,0.5487,{'alpha': 116.0}
outer_fold_1,1,6predictor_pr_plus_derived_plus_chemdescriptors_plus_hxnx_hierarchical_tminus1_pr,ridge,42,nested,spearman,8,20,0.5406,0.5487,{'alpha': 1.61}
